cycle,pc,target,jump_double_b_predictor,jump_streak,is_taken
79500,2147494660,2147494664,0,-1,0
79502,2147494668,2147494628,1,0,1
79503,2147494668,2147494628,2,1,1
79513,2147494656,2147494660,1,0,0
79514,2147494660,2147494664,0,-1,0
79516,2147494668,2147494628,1,0,1
79517,2147494668,2147494628,2,1,1
79527,2147494656,2147494660,1,0,0
79528,2147494660,2147494664,0,-1,0
79530,2147494668,2147494628,1,0,1
79531,2147494668,2147494628,2,1,1
79541,2147494656,2147494660,1,0,0
79542,2147494660,2147494664,0,-1,0
79544,2147494668,2147494628,1,0,1
79545,2147494668,2147494628,2,1,1
79555,2147494656,2147494660,1,0,0
79556,2147494660,2147494664,0,-1,0
79558,2147494668,2147494628,1,0,1
79559,2147494668,2147494628,2,1,1
79569,2147494656,2147494660,1,0,0
79570,2147494660,2147494664,0,-1,0
79572,2147494668,2147494628,1,0,1
79573,2147494668,2147494628,2,1,1
79583,2147494656,2147494660,1,0,0
79584,2147494660,2147494664,0,-1,0
79586,2147494668,2147494628,1,0,1
79587,2147494668,2147494628,2,1,1
79597,2147494656,2147494660,1,0,0
79598,2147494660,2147494664,0,-1,0
79600,2147494668,2147494628,1,0,1
79601,2147494668,2147494628,2,1,1
79611,2147494656,2147494660,1,0,0
79612,2147494660,2147494664,0,-1,0
79614,2147494668,2147494628,1,0,1
79615,2147494668,2147494628,2,1,1
79625,2147494656,2147494660,1,0,0
79626,2147494660,2147494664,0,-1,0
79628,2147494668,2147494628,1,0,1
79629,2147494668,2147494628,2,1,1
79639,2147494656,2147494660,1,0,0
79640,2147494660,2147494664,0,-1,0
79642,2147494668,2147494628,1,0,1
79643,2147494668,2147494628,2,1,1
79653,2147494656,2147494660,1,0,0
79654,2147494660,2147494664,0,-1,0
79656,2147494668,2147494628,1,0,1
79657,2147494668,2147494628,2,1,1
79667,2147494656,2147494660,1,0,0
79668,2147494660,2147494664,0,-1,0
79670,2147494668,2147494628,1,0,1
79671,2147494668,2147494628,2,1,1
79681,2147494656,2147494660,1,0,0
79682,2147494660,2147494664,0,-1,0
79684,2147494668,2147494628,1,0,1
79685,2147494668,2147494628,2,1,1
79695,2147494656,2147494660,1,0,0
79696,2147494660,2147494664,0,-1,0
79698,2147494668,2147494628,1,0,1
79699,2147494668,2147494628,2,1,1
79709,2147494656,2147494660,1,0,0
79710,2147494660,2147494664,0,-1,0
79712,2147494668,2147494628,1,0,1
79713,2147494668,2147494628,2,1,1
79723,2147494656,2147494660,1,0,0
79724,2147494660,2147494664,0,-1,0
79726,2147494668,2147494628,1,0,1
79727,2147494668,2147494628,2,1,1
79737,2147494656,2147494660,1,0,0
79738,2147494660,2147494664,0,-1,0
79740,2147494668,2147494628,1,0,1
79741,2147494668,2147494628,2,1,1
79751,2147494656,2147494660,1,0,0
79752,2147494660,2147494664,0,-1,0
79754,2147494668,2147494628,1,0,1
79755,2147494668,2147494628,2,1,1
79765,2147494656,2147494660,1,0,0
79766,2147494660,2147494664,0,-1,0
79768,2147494668,2147494628,1,0,1
79769,2147494668,2147494628,2,1,1
79779,2147494656,2147494660,1,0,0
79780,2147494660,2147494664,0,-1,0
79782,2147494668,2147494628,1,0,1
79783,2147494668,2147494628,2,1,1
79793,2147494656,2147494660,1,0,0
79794,2147494660,2147494664,0,-1,0
79796,2147494668,2147494628,1,0,1
79797,2147494668,2147494628,2,1,1
79807,2147494656,2147494660,1,0,0
79808,2147494660,2147494664,0,-1,0
79810,2147494668,2147494628,1,0,1
79811,2147494668,2147494628,2,1,1
79821,2147494656,2147494660,1,0,0
79822,2147494660,2147494664,0,-1,0
79824,2147494668,2147494628,1,0,1
79825,2147494668,2147494628,2,1,1
79835,2147494656,2147494660,1,0,0
79836,2147494660,2147494664,0,-1,0
79838,2147494668,2147494628,1,0,1
79839,2147494668,2147494628,2,1,1
79849,2147494656,2147494660,1,0,0
79850,2147494660,2147494664,0,-1,0
79852,2147494668,2147494628,1,0,1
79853,2147494668,2147494628,2,1,1
79863,2147494656,2147494660,1,0,0
79864,2147494660,2147494664,0,-1,0
79866,2147494668,2147494628,1,0,1
79867,2147494668,2147494628,2,1,1
79877,2147494656,2147494660,1,0,0
79878,2147494660,2147494664,0,-1,0
79880,2147494668,2147494628,1,0,1
79881,2147494668,2147494628,2,1,1
79891,2147494656,2147494660,1,0,0
79892,2147494660,2147494664,0,-1,0
79894,2147494668,2147494628,1,0,1
79895,2147494668,2147494628,2,1,1
79905,2147494656,2147494660,1,0,0
79906,2147494660,2147494664,0,-1,0
79908,2147494668,2147494628,1,0,1
79909,2147494668,2147494628,2,1,1
79919,2147494656,2147494660,1,0,0
79920,2147494660,2147494664,0,-1,0
79922,2147494668,2147494628,1,0,1
79923,2147494668,2147494628,2,1,1
79933,2147494656,2147494660,1,0,0
79934,2147494660,2147494664,0,-1,0
79936,2147494668,2147494628,1,0,1
79937,2147494668,2147494628,2,1,1
79947,2147494656,2147494660,1,0,0
79948,2147494660,2147494664,0,-1,0
79950,2147494668,2147494628,1,0,1
79951,2147494668,2147494628,2,1,1
79961,2147494656,2147494660,1,0,0
79962,2147494660,2147494664,0,-1,0
79964,2147494668,2147494628,1,0,1
79965,2147494668,2147494628,2,1,1
79975,2147494656,2147494660,1,0,0
79976,2147494660,2147494664,0,-1,0
79978,2147494668,2147494628,1,0,1
79979,2147494668,2147494628,2,1,1
79989,2147494656,2147494660,1,0,0
79990,2147494660,2147494664,0,-1,0
79992,2147494668,2147494628,1,0,1
79993,2147494668,2147494628,2,1,1
80003,2147494656,2147494660,1,0,0
80004,2147494660,2147494664,0,-1,0
80006,2147494668,2147494628,1,0,1
80007,2147494668,2147494628,2,1,1
80017,2147494656,2147494660,1,0,0
80018,2147494660,2147494664,0,-1,0
80020,2147494668,2147494628,1,0,1
80021,2147494668,2147494628,2,1,1
80031,2147494656,2147494660,1,0,0
80032,2147494660,2147494664,0,-1,0
80034,2147494668,2147494628,1,0,1
80035,2147494668,2147494628,2,1,1
80045,2147494656,2147494660,1,0,0
80046,2147494660,2147494664,0,-1,0
80048,2147494668,2147494628,1,0,1
80049,2147494668,2147494628,2,1,1
80059,2147494656,2147494660,1,0,0
80060,2147494660,2147494664,0,-1,0
80062,2147494668,2147494628,1,0,1
80063,2147494668,2147494628,2,1,1
80073,2147494656,2147494660,1,0,0
80074,2147494660,2147494664,0,-1,0
80076,2147494668,2147494628,1,0,1
80077,2147494668,2147494628,2,1,1
80087,2147494656,2147494660,1,0,0
80088,2147494660,2147494664,0,-1,0
80090,2147494668,2147494628,1,0,1
80091,2147494668,2147494628,2,1,1
80101,2147494656,2147494660,1,0,0
80102,2147494660,2147494664,0,-1,0
80104,2147494668,2147494628,1,0,1
80105,2147494668,2147494628,2,1,1
80115,2147494656,2147494660,1,0,0
80116,2147494660,2147494664,0,-1,0
80118,2147494668,2147494628,1,0,1
80119,2147494668,2147494628,2,1,1
80129,2147494656,2147494660,1,0,0
80130,2147494660,2147494664,0,-1,0
80132,2147494668,2147494628,1,0,1
80133,2147494668,2147494628,2,1,1
80143,2147494656,2147494660,1,0,0
80144,2147494660,2147494664,0,-1,0
80146,2147494668,2147494628,1,0,1
80147,2147494668,2147494628,2,1,1
80157,2147494656,2147494660,1,0,0
80158,2147494660,2147494664,0,-1,0
80160,2147494668,2147494628,1,0,1
80161,2147494668,2147494628,2,1,1
80171,2147494656,2147494660,1,0,0
80172,2147494660,2147494664,0,-1,0
80174,2147494668,2147494628,1,0,1
80175,2147494668,2147494628,2,1,1
80185,2147494656,2147494660,1,0,0
80186,2147494660,2147494664,0,-1,0
80188,2147494668,2147494628,1,0,1
80189,2147494668,2147494628,2,1,1
80199,2147494656,2147494660,1,0,0
80200,2147494660,2147494664,0,-1,0
80202,2147494668,2147494628,1,0,1
80203,2147494668,2147494628,2,1,1
80213,2147494656,2147494660,1,0,0
80214,2147494660,2147494664,0,-1,0
80216,2147494668,2147494628,1,0,1
80217,2147494668,2147494628,2,1,1
80227,2147494656,2147494660,1,0,0
80228,2147494660,2147494664,0,-1,0
80230,2147494668,2147494628,1,0,1
80231,2147494668,2147494628,2,1,1
80241,2147494656,2147494660,1,0,0
80242,2147494660,2147494664,0,-1,0
80244,2147494668,2147494628,1,0,1
80245,2147494668,2147494628,2,1,1
80255,2147494656,2147494660,1,0,0
80256,2147494660,2147494664,0,-1,0
80258,2147494668,2147494628,1,0,1
80259,2147494668,2147494628,2,1,1
80269,2147494656,2147494660,1,0,0
80270,2147494660,2147494664,0,-1,0
80272,2147494668,2147494628,1,0,1
80273,2147494668,2147494628,2,1,1
80283,2147494656,2147494660,1,0,0
80284,2147494660,2147494664,0,-1,0
80286,2147494668,2147494628,1,0,1
80287,2147494668,2147494628,2,1,1
80297,2147494656,2147494660,1,0,0
80298,2147494660,2147494664,0,-1,0
80300,2147494668,2147494628,1,0,1
80301,2147494668,2147494628,2,1,1
80311,2147494656,2147494660,1,0,0
80312,2147494660,2147494664,0,-1,0
80314,2147494668,2147494628,1,0,1
80315,2147494668,2147494628,2,1,1
80325,2147494656,2147494660,1,0,0
80326,2147494660,2147494664,0,-1,0
80328,2147494668,2147494628,1,0,1
80329,2147494668,2147494628,2,1,1
80339,2147494656,2147494660,1,0,0
80340,2147494660,2147494664,0,-1,0
80342,2147494668,2147494628,1,0,1
80343,2147494668,2147494628,2,1,1
80353,2147494656,2147494660,1,0,0
80354,2147494660,2147494664,0,-1,0
80356,2147494668,2147494628,1,0,1
80357,2147494668,2147494628,2,1,1
80367,2147494656,2147494660,1,0,0
80368,2147494660,2147494664,0,-1,0
80370,2147494668,2147494628,1,0,1
80371,2147494668,2147494628,2,1,1
80381,2147494656,2147494660,1,0,0
80382,2147494660,2147494664,0,-1,0
80384,2147494668,2147494628,1,0,1
80385,2147494668,2147494628,2,1,1
80395,2147494656,2147494660,1,0,0
80396,2147494660,2147494664,0,-1,0
80398,2147494668,2147494628,1,0,1
80399,2147494668,2147494628,2,1,1
80409,2147494656,2147494660,1,0,0
80410,2147494660,2147494664,0,-1,0
80412,2147494668,2147494628,1,0,1
80413,2147494668,2147494628,2,1,1
80423,2147494656,2147494660,1,0,0
80424,2147494660,2147494664,0,-1,0
80426,2147494668,2147494628,1,0,1
80427,2147494668,2147494628,2,1,1
80437,2147494656,2147494660,1,0,0
80438,2147494660,2147494664,0,-1,0
80440,2147494668,2147494628,1,0,1
80441,2147494668,2147494628,2,1,1
80451,2147494656,2147494660,1,0,0
80452,2147494660,2147494664,0,-1,0
80454,2147494668,2147494628,1,0,1
80455,2147494668,2147494628,2,1,1
80465,2147494656,2147494660,1,0,0
80466,2147494660,2147494664,0,-1,0
80468,2147494668,2147494628,1,0,1
80469,2147494668,2147494628,2,1,1
80479,2147494656,2147494660,1,0,0
80480,2147494660,2147494664,0,-1,0
80482,2147494668,2147494628,1,0,1
80483,2147494668,2147494628,2,1,1
80493,2147494656,2147494660,1,0,0
80494,2147494660,2147494664,0,-1,0
80496,2147494668,2147494628,1,0,1
80497,2147494668,2147494628,2,1,1
80507,2147494656,2147494660,1,0,0
80508,2147494660,2147494664,0,-1,0
80510,2147494668,2147494628,1,0,1
80511,2147494668,2147494628,2,1,1
80521,2147494656,2147494660,1,0,0
80522,2147494660,2147494664,0,-1,0
80524,2147494668,2147494628,1,0,1
80525,2147494668,2147494628,2,1,1
80535,2147494656,2147494660,1,0,0
80536,2147494660,2147494664,0,-1,0
80538,2147494668,2147494628,1,0,1
80539,2147494668,2147494628,2,1,1
80549,2147494656,2147494660,1,0,0
80550,2147494660,2147494664,0,-1,0
80552,2147494668,2147494628,1,0,1
80553,2147494668,2147494628,2,1,1
80563,2147494656,2147494660,1,0,0
80564,2147494660,2147494664,0,-1,0
80566,2147494668,2147494628,1,0,1
80567,2147494668,2147494628,2,1,1
80577,2147494656,2147494660,1,0,0
80578,2147494660,2147494664,0,-1,0
80580,2147494668,2147494628,1,0,1
80581,2147494668,2147494628,2,1,1
80591,2147494656,2147494660,1,0,0
80592,2147494660,2147494664,0,-1,0
80594,2147494668,2147494628,1,0,1
80595,2147494668,2147494628,2,1,1
80605,2147494656,2147494660,1,0,0
80606,2147494660,2147494664,0,-1,0
80608,2147494668,2147494628,1,0,1
80609,2147494668,2147494628,2,1,1
80619,2147494656,2147494660,1,0,0
80620,2147494660,2147494664,0,-1,0
80622,2147494668,2147494628,1,0,1
80623,2147494668,2147494628,2,1,1
80633,2147494656,2147494660,1,0,0
80634,2147494660,2147494664,0,-1,0
80636,2147494668,2147494628,1,0,1
80637,2147494668,2147494628,2,1,1
80647,2147494656,2147494660,1,0,0
80648,2147494660,2147494664,0,-1,0
80650,2147494668,2147494628,1,0,1
80651,2147494668,2147494628,2,1,1
80661,2147494656,2147494660,1,0,0
80662,2147494660,2147494664,0,-1,0
80664,2147494668,2147494628,1,0,1
80665,2147494668,2147494628,2,1,1
80675,2147494656,2147494660,1,0,0
80676,2147494660,2147494664,0,-1,0
80678,2147494668,2147494628,1,0,1
80679,2147494668,2147494628,2,1,1
80689,2147494656,2147494660,1,0,0
80690,2147494660,2147494664,0,-1,0
80692,2147494668,2147494628,1,0,1
80693,2147494668,2147494628,2,1,1
80703,2147494656,2147494660,1,0,0
80704,2147494660,2147494664,0,-1,0
80706,2147494668,2147494628,1,0,1
80707,2147494668,2147494628,2,1,1
80717,2147494656,2147494660,1,0,0
80718,2147494660,2147494664,0,-1,0
80720,2147494668,2147494628,1,0,1
80721,2147494668,2147494628,2,1,1
80731,2147494656,2147494660,1,0,0
80732,2147494660,2147494664,0,-1,0
80734,2147494668,2147494628,1,0,1
80735,2147494668,2147494628,2,1,1
80745,2147494656,2147494660,1,0,0
80746,2147494660,2147494664,0,-1,0
80748,2147494668,2147494628,1,0,1
80749,2147494668,2147494628,2,1,1
80759,2147494656,2147494660,1,0,0
80760,2147494660,2147494664,0,-1,0
80762,2147494668,2147494628,1,0,1
80763,2147494668,2147494628,2,1,1
80773,2147494656,2147494660,1,0,0
80774,2147494660,2147494664,0,-1,0
80776,2147494668,2147494628,1,0,1
80777,2147494668,2147494628,2,1,1
80787,2147494656,2147494660,1,0,0
80788,2147494660,2147494664,0,-1,0
80790,2147494668,2147494628,1,0,1
80791,2147494668,2147494628,2,1,1
80801,2147494656,2147494660,1,0,0
80802,2147494660,2147494664,0,-1,0
80804,2147494668,2147494628,1,0,1
80805,2147494668,2147494628,2,1,1
80815,2147494656,2147494660,1,0,0
80816,2147494660,2147494664,0,-1,0
80818,2147494668,2147494628,1,0,1
80819,2147494668,2147494628,2,1,1
80829,2147494656,2147494660,1,0,0
80830,2147494660,2147494664,0,-1,0
80832,2147494668,2147494628,1,0,1
80833,2147494668,2147494628,2,1,1
80843,2147494656,2147494660,1,0,0
80844,2147494660,2147494664,0,-1,0
80846,2147494668,2147494628,1,0,1
80847,2147494668,2147494628,2,1,1
80857,2147494656,2147494660,1,0,0
80858,2147494660,2147494664,0,-1,0
80860,2147494668,2147494628,1,0,1
80861,2147494668,2147494628,2,1,1
80871,2147494656,2147494660,1,0,0
80872,2147494660,2147494664,0,-1,0
80874,2147494668,2147494628,1,0,1
80875,2147494668,2147494628,2,1,1
80885,2147494656,2147494660,1,0,0
80886,2147494660,2147494664,0,-1,0
80888,2147494668,2147494628,1,0,1
80889,2147494668,2147494628,2,1,1
80899,2147494656,2147494660,1,0,0
80900,2147494660,2147494664,0,-1,0
80902,2147494668,2147494628,1,0,1
80903,2147494668,2147494628,2,1,1
80913,2147494656,2147494660,1,0,0
80914,2147494660,2147494664,0,-1,0
80916,2147494668,2147494628,1,0,1
80917,2147494668,2147494628,2,1,1
80927,2147494656,2147494660,1,0,0
80928,2147494660,2147494664,0,-1,0
80930,2147494668,2147494628,1,0,1
80931,2147494668,2147494628,2,1,1
80941,2147494656,2147494660,1,0,0
80942,2147494660,2147494664,0,-1,0
80944,2147494668,2147494628,1,0,1
80945,2147494668,2147494628,2,1,1
80955,2147494656,2147494660,1,0,0
80956,2147494660,2147494664,0,-1,0
80958,2147494668,2147494628,1,0,1
80959,2147494668,2147494628,2,1,1
80969,2147494656,2147494660,1,0,0
80970,2147494660,2147494664,0,-1,0
80972,2147494668,2147494628,1,0,1
80973,2147494668,2147494628,2,1,1
80983,2147494656,2147494660,1,0,0
80984,2147494660,2147494664,0,-1,0
80986,2147494668,2147494628,1,0,1
80987,2147494668,2147494628,2,1,1
80997,2147494656,2147494660,1,0,0
80998,2147494660,2147494664,0,-1,0
81000,2147494668,2147494628,1,0,1
81001,2147494668,2147494628,2,1,1
81011,2147494656,2147494660,1,0,0
81012,2147494660,2147494664,0,-1,0
81014,2147494668,2147494628,1,0,1
81015,2147494668,2147494628,2,1,1
81025,2147494656,2147494660,1,0,0
81026,2147494660,2147494664,0,-1,0
81028,2147494668,2147494628,1,0,1
81029,2147494668,2147494628,2,1,1
81039,2147494656,2147494660,1,0,0
81040,2147494660,2147494664,0,-1,0
81042,2147494668,2147494628,1,0,1
81043,2147494668,2147494628,2,1,1
81053,2147494656,2147494660,1,0,0
81054,2147494660,2147494664,0,-1,0
81056,2147494668,2147494628,1,0,1
81057,2147494668,2147494628,2,1,1
81067,2147494656,2147494660,1,0,0
81068,2147494660,2147494664,0,-1,0
81070,2147494668,2147494628,1,0,1
81071,2147494668,2147494628,2,1,1
81081,2147494656,2147494660,1,0,0
81082,2147494660,2147494664,0,-1,0
81084,2147494668,2147494628,1,0,1
81085,2147494668,2147494628,2,1,1
81095,2147494656,2147494660,1,0,0
81096,2147494660,2147494664,0,-1,0
81098,2147494668,2147494628,1,0,1
81099,2147494668,2147494628,2,1,1
81109,2147494656,2147494660,1,0,0
81110,2147494660,2147494664,0,-1,0
81112,2147494668,2147494628,1,0,1
81113,2147494668,2147494628,2,1,1
81123,2147494656,2147494660,1,0,0
81124,2147494660,2147494664,0,-1,0
81126,2147494668,2147494628,1,0,1
81127,2147494668,2147494628,2,1,1
81137,2147494656,2147494660,1,0,0
81138,2147494660,2147494664,0,-1,0
81140,2147494668,2147494628,1,0,1
81141,2147494668,2147494628,2,1,1
81151,2147494656,2147494660,1,0,0
81152,2147494660,2147494664,0,-1,0
81154,2147494668,2147494628,1,0,1
81155,2147494668,2147494628,2,1,1
81165,2147494656,2147494660,1,0,0
81166,2147494660,2147494664,0,-1,0
81168,2147494668,2147494628,1,0,1
81169,2147494668,2147494628,2,1,1
81179,2147494656,2147494660,1,0,0
81180,2147494660,2147494664,0,-1,0
81182,2147494668,2147494628,1,0,1
81183,2147494668,2147494628,2,1,1
81193,2147494656,2147494660,1,0,0
81194,2147494660,2147494664,0,-1,0
81196,2147494668,2147494628,1,0,1
81197,2147494668,2147494628,2,1,1
81207,2147494656,2147494660,1,0,0
81208,2147494660,2147494664,0,-1,0
81210,2147494668,2147494628,1,0,1
81211,2147494668,2147494628,2,1,1
81221,2147494656,2147494660,1,0,0
81222,2147494660,2147494664,0,-1,0
81224,2147494668,2147494628,1,0,1
81225,2147494668,2147494628,2,1,1
81235,2147494656,2147494660,1,0,0
81236,2147494660,2147494664,0,-1,0
81238,2147494668,2147494628,1,0,1
81239,2147494668,2147494628,2,1,1
81249,2147494656,2147494660,1,0,0
81250,2147494660,2147494664,0,-1,0
81252,2147494668,2147494628,1,0,1
81253,2147494668,2147494628,2,1,1
81263,2147494656,2147494660,1,0,0
81264,2147494660,2147494664,0,-1,0
81266,2147494668,2147494628,1,0,1
81267,2147494668,2147494628,2,1,1
81277,2147494656,2147494660,1,0,0
81278,2147494660,2147494664,0,-1,0
81280,2147494668,2147494628,1,0,1
81281,2147494668,2147494628,2,1,1
81291,2147494656,2147494660,1,0,0
81292,2147494660,2147494664,0,-1,0
81294,2147494668,2147494628,1,0,1
81295,2147494668,2147494628,2,1,1
81305,2147494656,2147494660,1,0,0
81306,2147494660,2147494664,0,-1,0
81308,2147494668,2147494628,1,0,1
81309,2147494668,2147494628,2,1,1
81319,2147494656,2147494660,1,0,0
81320,2147494660,2147494664,0,-1,0
81322,2147494668,2147494628,1,0,1
81323,2147494668,2147494628,2,1,1
81333,2147494656,2147494660,1,0,0
81334,2147494660,2147494664,0,-1,0
81336,2147494668,2147494628,1,0,1
81337,2147494668,2147494628,2,1,1
81347,2147494656,2147494660,1,0,0
81348,2147494660,2147494664,0,-1,0
81350,2147494668,2147494628,1,0,1
81351,2147494668,2147494628,2,1,1
81361,2147494656,2147494660,1,0,0
81362,2147494660,2147494664,0,-1,0
81364,2147494668,2147494628,1,0,1
81365,2147494668,2147494628,2,1,1
81375,2147494656,2147494660,1,0,0
81376,2147494660,2147494664,0,-1,0
81378,2147494668,2147494628,1,0,1
81379,2147494668,2147494628,2,1,1
81389,2147494656,2147494660,1,0,0
81390,2147494660,2147494664,0,-1,0
81392,2147494668,2147494628,1,0,1
81393,2147494668,2147494628,2,1,1
81403,2147494656,2147494660,1,0,0
81404,2147494660,2147494664,0,-1,0
81406,2147494668,2147494628,1,0,1
81407,2147494668,2147494628,2,1,1
81417,2147494656,2147494660,1,0,0
81418,2147494660,2147494664,0,-1,0
81420,2147494668,2147494628,1,0,1
81421,2147494668,2147494628,2,1,1
81431,2147494656,2147494660,1,0,0
81432,2147494660,2147494664,0,-1,0
81434,2147494668,2147494628,1,0,1
81435,2147494668,2147494628,2,1,1
81445,2147494656,2147494660,1,0,0
81446,2147494660,2147494664,0,-1,0
81448,2147494668,2147494628,1,0,1
81449,2147494668,2147494628,2,1,1
81459,2147494656,2147494660,1,0,0
81460,2147494660,2147494664,0,-1,0
81462,2147494668,2147494628,1,0,1
81463,2147494668,2147494628,2,1,1
81473,2147494656,2147494660,1,0,0
81474,2147494660,2147494664,0,-1,0
81476,2147494668,2147494628,1,0,1
81477,2147494668,2147494628,2,1,1
81487,2147494656,2147494660,1,0,0
81488,2147494660,2147494664,0,-1,0
81490,2147494668,2147494628,1,0,1
81491,2147494668,2147494628,2,1,1
81501,2147494656,2147494660,1,0,0
81502,2147494660,2147494664,0,-1,0
81504,2147494668,2147494628,1,0,1
81505,2147494668,2147494628,2,1,1
81515,2147494656,2147494660,1,0,0
81516,2147494660,2147494664,0,-1,0
81518,2147494668,2147494628,1,0,1
81519,2147494668,2147494628,2,1,1
81529,2147494656,2147494660,1,0,0
81530,2147494660,2147494664,0,-1,0
81532,2147494668,2147494628,1,0,1
81533,2147494668,2147494628,2,1,1
81543,2147494656,2147494660,1,0,0
81544,2147494660,2147494664,0,-1,0
81546,2147494668,2147494628,1,0,1
81547,2147494668,2147494628,2,1,1
81557,2147494656,2147494660,1,0,0
81558,2147494660,2147494664,0,-1,0
81560,2147494668,2147494628,1,0,1
81561,2147494668,2147494628,2,1,1
81571,2147494656,2147494660,1,0,0
81572,2147494660,2147494664,0,-1,0
81574,2147494668,2147494628,1,0,1
81575,2147494668,2147494628,2,1,1
81585,2147494656,2147494660,1,0,0
81586,2147494660,2147494664,0,-1,0
81588,2147494668,2147494628,1,0,1
81589,2147494668,2147494628,2,1,1
81599,2147494656,2147494660,1,0,0
81600,2147494660,2147494664,0,-1,0
81602,2147494668,2147494628,1,0,1
81603,2147494668,2147494628,2,1,1
81613,2147494656,2147494660,1,0,0
81614,2147494660,2147494664,0,-1,0
81616,2147494668,2147494628,1,0,1
81617,2147494668,2147494628,2,1,1
81627,2147494656,2147494660,1,0,0
81628,2147494660,2147494664,0,-1,0
81630,2147494668,2147494628,1,0,1
81631,2147494668,2147494628,2,1,1
81641,2147494656,2147494660,1,0,0
81642,2147494660,2147494664,0,-1,0
81644,2147494668,2147494628,1,0,1
81645,2147494668,2147494628,2,1,1
81655,2147494656,2147494660,1,0,0
81656,2147494660,2147494664,0,-1,0
81658,2147494668,2147494628,1,0,1
81659,2147494668,2147494628,2,1,1
81669,2147494656,2147494660,1,0,0
81670,2147494660,2147494664,0,-1,0
81672,2147494668,2147494628,1,0,1
81673,2147494668,2147494628,2,1,1
81683,2147494656,2147494660,1,0,0
